rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
2644,syn,social,-0.0732020129981036,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2738,syn,social,-0.0333028247900993,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2774,syn,social,-0.0384678073044575,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2842,syn,social,-0.0465425051292881,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2887,syn,social,-0.058121196893912,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2916,syn,social,-0.0795019896208158,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2917,syn,social,-0.0653466945286623,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2951,syn,social,-0.0237402534288975,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3111,syn,social,-0.049581979340259,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3137,syn,social,-0.0480359111021298,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3158,syn,social,-0.0324177508459457,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3243,syn,social,-0.0430461283638189,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3265,syn,social,-0.0656559999536115,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3306,syn,social,0.044394597478814,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3320,syn,social,-0.0796828941828916,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3335,syn,social,0.0363207080036369,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3399,syn,social,-0.0465890470301223,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3403,syn,social,-0.0748200408044997,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3571,syn,social,-0.052192072672872,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3603,syn,social,-0.0461320619772373,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3641,syn,social,-0.0459162892544741,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3645,syn,social,-0.0596803702711115,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3680,syn,social,-0.0713621363722587,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3681,syn,social,-0.0653466945286623,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3692,syn,social,-0.058121196893912,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3706,syn,social,-0.0790322804415882,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3716,syn,social,-0.0625956764115012,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3751,syn,social,-0.0758049012717494,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3779,syn,social,-0.049581979340259,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3809,syn,social,-0.058121196893912,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3822,syn,social,-0.0532222689492386,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3832,syn,social,-0.0279740957087222,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3841,syn,social,-0.052192072672872,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3872,syn,social,-0.0407125065085577,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3887,syn,social,-0.0578939124970811,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3966,real,health,0.0638005984474875,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3983,real,health,-0.0037669656726503,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4062,real,health,-0.00845362067584095,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4073,real,health,-0.0210657354356591,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4076,real,health,-0.00116022381488037,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4079,real,health,0.063007594611716,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4093,real,health,-0.0136021241050465,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4094,real,health,-0.0203954406258069,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4097,real,health,-0.005438410982032,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4099,real,health,0.00396968707489679,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4101,real,health,0.0586311498593256,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4102,real,health,-0.00856499778243969,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4109,real,health,-0.0262054341696632,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4111,real,health,-0.0403524670213309,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4159,real,health,-0.0181219619007592,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4168,real,health,-0.000354089228511048,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4226,real,health,0.0137256398208978,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4238,real,health,0.00904532680603952,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4349,real,health,0.0608104695987124,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4354,real,health,0.0486672518114232,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4360,real,health,-0.0321697286276671,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4361,real,health,-0.0157654808115938,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4363,real,health,-0.0219937276468305,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4365,real,health,-0.0149692278674041,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4415,real,health,0.0537044675814814,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4434,real,health,-0.0108779222936658,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4473,real,health,0.0584937699523907,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4971,real,health,0.0557103166850112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4972,real,health,-0.00281507152063688,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4973,real,health,0.0505991709553329,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4983,real,health,0.0292592620608559,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4988,real,health,0.0282245168900668,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4994,real,health,0.0466649202244044,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4996,real,health,0.030497798578784,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4997,real,health,0.0540172427990203,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5005,real,health,0.0324336128161333,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5043,real,health,0.0543112934224555,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5082,real,health,0.0288263259527623,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5083,real,health,0.0504480749284823,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5091,real,health,0.0235046453807796,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5100,real,health,0.0484819637596066,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5101,real,health,0.0490526965609919,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5102,real,health,0.0185559479096238,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5103,real,health,0.0421828115960589,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5104,real,health,-0.0435413943434086,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5114,real,health,0.0309650980996632,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5115,real,health,-0.00969812041832784,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5118,real,health,-0.0297922675126903,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5121,real,health,0.0481022611512136,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5123,real,health,0.0267089973551912,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5124,real,health,-0.00757662913679576,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5133,real,health,0.0231066318549624,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5134,real,health,0.0606833711941449,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5136,real,health,0.0257513146469487,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5143,real,health,0.0207323800340074,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5161,real,health,0.020375899335736,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5165,real,health,0.0235276306773274,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5168,real,health,0.0518509550585391,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5170,real,health,0.0145043305037704,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5178,real,health,0.0111757973870418,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5179,real,health,0.0133515446566157,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5186,real,health,0.020279895106325,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6256,real,health,0.0683025148315282,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6482,real,health,0.0535769401640145,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6496,real,health,-0.0328138459438634,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6497,real,health,0.0205897188022994,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6511,real,health,-0.0242629036795867,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6514,real,health,0.0279926130455056,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6627,real,health,-0.019366137798659,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6629,real,health,0.0246499174900657,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6631,real,health,0.0147809138538302,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6637,real,health,-0.00235632147200315,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6641,real,health,-0.00475351557446094,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6642,real,health,-0.0198137708298359,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6647,real,health,0.0248905722624804,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6648,real,health,0.0492042256712576,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6654,real,health,-0.00127778061966982,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6713,real,health,0.00912779985807458,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6764,real,health,0.046526623249592,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6819,real,health,0.0569700510865795,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6874,real,health,-0.0127293634540751,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6889,real,health,0.0421098917331286,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6942,real,health,0.021969500721156,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6959,real,health,0.0224418210420493,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7017,real,health,0.020200386492537,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7144,real,health,0.0114792820447244,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7145,real,health,-0.0218427695642639,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7164,real,health,0.0235230970778531,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7209,real,health,0.00565421243941842,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7270,real,health,0.0484258361232129,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7535,real,health,-0.0206479287135317,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7552,real,health,0.0576475103206548,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7553,real,health,0.0112645908347221,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7571,real,health,0.01850416811993,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7665,real,health,-0.00398704248988448,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7670,real,health,0.0143209863617971,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7680,real,health,-0.00521536728712214,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7691,real,health,0.0633398837504315,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7695,real,health,-0.0034003620898612,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7750,real,health,0.0483091173626691,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
8,syn,health,-0.0639826916723165,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
61,syn,health,-0.0537627980416032,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
99,syn,health,-0.0563889719641622,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
184,syn,health,-0.0579578029402848,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
311,syn,health,-0.110296626168374,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
327,syn,health,-0.107222587180906,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
382,syn,health,-0.0391437047919041,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
410,syn,health,-0.0712625054471566,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
454,syn,health,-0.106924331082377,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
502,syn,health,-0.0171535389613388,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
561,syn,health,-0.0883741475156995,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
571,syn,health,-0.0950659991932286,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
595,syn,health,-0.058545303118552,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
598,syn,health,-0.066084173597857,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
763,syn,health,-0.0445596639656432,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
796,syn,health,-0.02167337859665,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
818,syn,health,-0.0746955739442915,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
901,syn,health,-0.0841272528699677,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
937,syn,health,-0.0514327537619413,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
948,syn,health,-0.0396598438332401,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1084,syn,health,-0.0396598438332401,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1104,syn,health,-0.0726026798737178,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1120,syn,health,-0.0497160849939008,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1139,syn,health,-0.039809879675628,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1142,syn,health,-0.0579578029402848,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1177,syn,health,-0.058545303118552,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1180,syn,health,-0.0491916626588674,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1272,syn,health,-0.0943601929567492,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1327,syn,health,-0.0701906053938861,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1333,syn,health,-0.0171535389613388,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1342,syn,health,-0.0703165734961935,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1351,syn,health,-0.0883741475156995,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1354,syn,health,-0.0550981953530299,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1428,syn,health,-0.0445596639656432,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1462,syn,health,-0.0757873388246741,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1514,syn,health,-0.0214632035354031,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1518,syn,health,-0.0162830684508374,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1572,syn,health,-0.0722143698346349,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1576,syn,health,-0.0704057922543172,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1586,syn,health,0.00465460806823191,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1620,syn,health,-0.0579578029402848,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1743,syn,health,-0.0489539534631358,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1760,syn,health,-0.0609676710071125,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1797,syn,health,-0.0512566896651207,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1815,syn,health,-0.0603786097843548,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1831,syn,health,-0.0952824610586462,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1846,syn,health,-0.0882103563033472,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1858,syn,health,-0.0126141126543073,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1885,syn,health,-0.0443271295787427,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1938,syn,health,-0.0704057922543172,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1948,syn,health,0.00786515417049766,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1969,syn,health,-0.084025964257576,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1989,syn,health,-0.0537627980416032,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2049,syn,health,-0.0915885727992355,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2066,syn,health,-0.0857873726160508,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2067,syn,health,-0.0372031098470996,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2168,syn,health,-0.0698366045799323,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2228,syn,health,-0.0600825679844438,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2336,syn,health,-0.107995690227455,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2515,syn,health,-0.0858378572443539,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2555,syn,health,0.00382343518766744,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2585,syn,health,-0.0514327537619413,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2604,syn,health,-0.0270680287328042,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2611,syn,health,-0.0563889719641622,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2623,syn,health,-0.0362331677095628,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2644,syn,health,-0.0865967012606395,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2738,syn,health,0.00465460806823191,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2774,syn,health,-0.039521262734402,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2842,syn,health,-0.0765330170530072,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2887,syn,health,-0.0603786097843548,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2916,syn,health,-0.0910409551604017,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2917,syn,health,-0.080617468680657,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
